destination,month,count
KDFW,2021-09-01,24278.0
KORD,2021-09-01,30611.0
VIDP,2021-09-01,12346.0
OMDB,2021-09-01,8659.0
KLAX,2021-09-01,20488.0
KLAS,2021-09-01,19394.0
EDDF,2021-09-01,12587.0
EGLL,2021-09-01,10007.0
KJFK,2021-09-01,12805.0
WMKK,2021-09-01,1517.0
LFPG,2021-09-01,11458.0
LEMD,2021-09-01,10454.0
KDEN,2021-09-01,24014.0
KSFO,2021-09-01,11798.0
YSSY,2021-09-01,2469.0
KMIA,2021-09-01,12051.0
UUEE,2021-09-01,10781.0
VABB,2021-09-01,5295.0
EHAM,2021-09-01,14066.0
KPHX,2021-09-01,16224.0
EDDM,2021-09-01,8646.0
KSEA,2021-09-01,15923.0
LTBA,2021-09-01,2534.0
KBOS,2021-09-01,12907.0
RPLL,2021-09-01,3277.0
LIRF,2021-09-01,5972.0
SBGR,2021-09-01,5124.0
YMML,2021-09-01,1479.0
CYYZ,2021-09-01,9712.0
RCTP,2021-09-01,3275.0
VOBL,2021-09-01,5414.0
KLGA,2021-09-01,8333.0
KIAH,2021-09-01,100.0
KFLL,2021-09-01,6470.0
KMSP,2021-09-01,12515.0
OTHH,2021-09-01,6952.0
LSZH,2021-09-01,6941.0
YBBN,2021-09-01,3873.0
LTFJ,2021-09-01,8744.0
ESSA,2021-09-01,4492.0
MMMX,2021-09-01,4.0
KPHL,2021-09-01,10248.0
KEWR,2021-09-01,11380.0
EKCH,2021-09-01,6385.0
RJBB,2021-09-01,2589.0
LOWW,2021-09-01,7563.0
KHHR,2021-09-01,1995.0
EGKK,2021-09-01,1688.0
WIII,,
VHHH,2021-09-01,6142.0
LFPO,2021-09-01,5852.0
KSAN,2021-09-01,7124.0
VOMM,2021-09-01,3492.0
KIAD,2021-09-01,11340.0
NZAA,2021-09-01,40.0
KDTW,2021-09-01,11307.0
KCLT,2021-09-01,19213.0
EDDT,2021-09-01,42.0
RJTK,2021-09-01,120.0
KDCA,2021-09-01,7869.0
KDAL,2021-09-01,8712.0
SBSP,2021-09-01,3211.0
UUDD,2021-09-01,7039.0
LIMC,2021-09-01,6285.0
RJTT,2021-09-01,10310.0
EDDL,2021-09-01,5097.0
LSGG,2021-09-01,4894.0
LPPT,2021-09-01,3835.0
KSJC,2021-09-01,5562.0
UUWW,2021-09-01,6490.0
EIDW,2021-09-01,5445.0
EGSS,2021-09-01,5618.0
KOAK,2021-09-01,5931.0
EBMB,2021-09-01,1512.0
YPPH,2021-09-01,4251.0
CYVR,2021-09-01,6649.0
EFHK,2021-09-01,3252.0
KLDJ,2021-09-01,1796.0
KSTL,2021-09-01,5812.0
KSNA,2021-09-01,7918.0
KRDU,2021-09-01,6515.0
KBWI,2021-09-01,8295.0
RJFF,2021-09-01,2583.0
LEBL,2021-09-01,9588.0
EDDH,2021-09-01,3636.0
EGCC,2021-09-01,4184.0
KIND,2021-09-01,7330.0
OMAA,2021-09-01,1422.0
SBBR,2021-09-01,2944.0
LIML,2021-09-01,3667.0
KTEB,2021-09-01,6236.0
EPWA,2021-09-01,5260.0
KHOU,2021-09-01,5299.0
EGGW,2021-09-01,3853.0
KMDW,2021-09-01,8203.0
OBBI,2021-09-01,2036.0
KPDX,2021-09-01,5917.0
PANC,2021-09-01,10068.0
LKPR,2021-09-01,3404.0
KAPA,2021-09-01,6453.0
